container 1 cpu percentage,container 1 memory percentage,input container logs,input journal logs,input system logs,output processed logs,output dropped logs,output retried logs,agent restarts,container 2 cpu percentage,container 2 memory percentage,container 3 cpu percentage,container 3 memory percentage,input container logs bytes,input journal logs bytes,input system logs bytes,output processed bytes,status
0.473,2.2,16247,15738,373,32333,0,0,0,0.119,22.3,0.0631,10.5,11257435,10025666,66704,22915696,0
0.461,2.19,13732,15504,370,29593,0,0,0,0.119,22.3,0.0569,10.4,9560040,9840963,66108,20776363,0
0.438,2.19,12423,15609,370,28403,0,0,0,0.119,22.3,0.0545,10.4,8745415,9891851,66108,19855171,0
0.447,2.19,14287,16003,374,30649,0,0,0,0.117,22.3,0.0581,10.4,9987187,10217438,67501,21576044,0
0.479,2.21,18974,16503,379,35864,0,0,0,0.115,22.3,0.0629,10.4,13521892,10634732,68485,25984888,0
0.5,2.22,22055,16861,382,39274,0,0,0,0.113,22.3,0.0681,10.4,15686172,10907204,69074,28717109,0
0.517,2.23,24262,16914,382,41573,0,0,0,0.112,22.3,0.0715,10.4,17299012,10931681,69074,30637461,0
0.523,2.23,25039,17037,382,42434,0,0,0,0.112,22.3,0.0714,10.4,17930899,10998318,69074,31386657,0
0.527,2.24,25297,17063,382,42728,0,0,0,0.112,22.3,0.0715,10.4,18154363,11019528,69070,31675070,0
0.667,2.27,53209,16917,380,70507,0,0,0,0.11,22.3,0.0726,10.4,39223099,10870329,67707,55333763,0
0.656,2.26,49401,16473,377,66243,0,0,0,0.111,22.3,0.0685,10.4,36273445,10517752,67125,51676592,0
0.637,2.25,48655,16097,375,65109,0,0,0,0.112,22.3,0.0629,10.4,35527542,10261026,66737,50634449,0
0.649,2.23,51558,16373,377,68284,0,0,0,0.112,22.3,0.0659,10.4,37446723,10449097,67132,53037855,0
0.633,2.23,51835,16258,377,68449,0,0,0,0.112,22.3,0.0678,10.4,37497989,10392742,67132,53075543,0
0.641,2.23,53847,16303,377,70516,0,0,0,0.111,22.3,0.0716,10.4,38735827,10413462,67132,54576737,0
0.651,2.21,25261,15606,371,41230,0,0,0,0.108,22.3,0.0765,10.4,16972841,9901157,66034,29607604,0
0.514,2.18,25111,15039,365,40517,0,0,0,0.11,22.3,0.0821,10.4,16708014,9486952,64842,28968283,0
0.5,2.18,22660,14518,360,37540,0,0,0,0.109,22.3,0.091,10.4,15040732,9118045,63851,26664775,0
0.481,2.17,18487,13927,354,32740,0,0,0,0.106,22.3,0.0974,10.4,12117377,8702322,62666,22882336,0
0.438,2.17,17601,13458,350,31428,0,0,0,0.106,22.3,0.0952,10.4,11417640,8348204,61876,21809204,0
0.439,2.16,16695,13037,348,30090,0,0,0,0.103,22.3,0.0934,10.4,10765468,8069193,61481,20783786,0
0.42,2.16,14783,12999,348,28125,0,0,0,0.103,22.3,0.0936,10.4,9699795,8049029,60671,19436007,0
0.412,2.17,14576,13205,350,28112,0,0,0,0.104,22.3,0.0964,10.4,9622781,8210016,61066,19453737,0
0.423,2.18,16741,13702,354,30788,0,0,0,0.102,22.3,0.0964,10.4,11227236,8537728,61852,21614711,0
0.427,2.18,16243,13962,358,30592,0,0,0,0.102,22.3,0.0923,10.4,10912099,8733144,62642,21441300,0
0.424,2.18,16787,14446,362,31605,0,0,0,0.104,22.3,0.0877,10.4,11362576,9100619,63432,22259318,0
0.435,2.18,16524,14814,364,31696,0,0,0,0.104,22.3,0.0869,10.4,11217849,9361778,63827,22320105,0
0.447,2.18,18948,15501,369,34789,0,0,0,0.107,22.3,0.0903,10.4,12791824,9891229,66850,24644860,0
0.459,2.18,19268,15503,369,35129,0,0,0,0.106,22.3,0.0905,10.4,12966641,9887495,66850,24886306,0
0.446,2.18,16586,15052,365,31987,0,0,0,0.106,22.3,0.0891,10.4,11096287,9568812,66057,22409079,0
0.42,2.17,15387,14571,361,30330,0,0,0,0.106,22.3,0.0872,10.4,10238677,9218188,65267,21113723,0
0.412,2.16,14318,14155,358,28835,0,0,0,0.107,22.3,0.09,10.5,9457792,8903135,64678,19925620,0
0.4,2.16,12398,13631,354,26391,0,0,0,0.106,22.3,0.0944,10.5,8186022,8511225,63885,18072011,0
0.396,2.15,10647,13342,351,23991,0,0,0,0.107,22.3,0.0957,10.5,7015748,8256899,61512,16196747,0
0.392,2.15,11592,13203,351,25110,0,0,0,0.107,22.3,0.0923,10.5,7625829,8167011,61512,17069796,0
0.421,2.15,17005,13080,351,30426,0,0,0,0.106,22.3,0.0939,10.5,11132690,8089186,61515,21169834,0
0.454,2.15,21479,13160,351,34912,0,0,0,0.107,22.3,0.0934,10.5,13986334,8146847,61515,24574350,0
0.482,2.15,24641,13078,350,38022,0,0,0,0.107,22.3,0.0941,10.5,16047743,8091644,61314,26978259,0
0.509,2.17,28301,13036,350,41658,0,0,0,0.107,22.3,0.0892,10.5,18545588,8069807,61317,29892871,0
0.918,2.62,6639,75136,6761,88559,0,0,0,0.151,22.2,0.0773,10.4,5535396,63481369,952098,65196878,0
0.861,2.61,1862,68075,6761,76695,0,142,0,0.151,22.2,0.0847,10.4,1656108,55769376,952655,53725518,0
0.894,2.62,9484,74095,6766,90339,0,0,0,0.15,22.2,0.0888,10.4,7233654,63158387,954100,66949659,0
0.961,2.64,4701,75908,6765,87375,0,0,0,0.15,22.2,0.0834,10.4,3645304,64638965,952672,64228709,0
0.919,2.63,6691,71486,6765,84942,0,0,0,0.149,22.2,0.0811,10.4,5633000,60969309,953210,63046193,0
0.896,2.62,5554,66352,6764,78633,0,0,0,0.148,22.2,0.0805,10.4,4049938,55181399,952263,56042112,0
0.975,2.65,11043,83457,6768,101297,0,0,0,0.151,22.2,0.0762,10.4,8814029,73050960,954659,77781780,0
0.953,2.65,3573,67543,6761,77875,0,0,0,0.151,22.2,0.0775,10.5,2767644,55940099,951604,55230825,0
0.915,2.64,10049,73864,6763,90673,0,0,0,0.149,22.2,0.0806,10.5,7570636,62749261,952748,66967151,0
0.946,2.66,5232,74197,6766,86193,0,0,0,0.148,22.2,0.0741,10.5,3950161,61963549,952636,62061362,0
0.916,2.63,7027,75935,6764,89723,0,0,0,0.149,22.3,0.0726,10.4,5945788,64713631,952316,66742735,0
0.914,2.61,4997,70335,6760,82084,0,0,0,0.153,22.3,0.0831,10.4,3635066,57969514,951133,58062567,0
0.941,2.65,9044,77512,6764,93317,0,0,0,0.151,22.3,0.0834,10.4,7403948,66402261,952665,69967772,0
0.908,2.68,2428,71439,6762,80621,0,0,0,0.147,22.3,0.0802,10.4,1992666,59098124,951457,57176169,0
0.956,2.68,12191,79383,6765,98336,0,0,0,0.15,22.3,0.08,10.4,9020355,68239624,953135,73664378,0
1.04,2.67,9062,78055,6769,93882,0,68,0,0.152,22.3,0.0801,10.4,7397109,65849650,953678,69426114,0
1.03,2.65,12773,83625,6778,103168,0,57,0,0.151,22.3,0.0849,10.4,11054214,72780488,956959,79816330,0
1.09,2.66,11087,86485,6771,104339,0,0,0,0.152,22.3,0.0846,10.4,9069915,74471326,955155,79196709,0
1.04,2.8,10805,79373,6767,96789,0,1916,0,0.153,22.3,0.0796,10.4,8356978,67967108,954233,72520188,0
0.878,2.78,1810,65332,6760,73900,0,0,0,0.153,22.3,0.0779,10.4,1592402,53617726,952477,51730496,0
0.936,2.63,12604,78286,6767,97650,0,0,0,0.153,22.3,0.0766,10.4,9761508,68372203,954598,74597608,0
0.966,2.6,3608,66872,6767,77242,0,0,0,0.152,22.3,0.0766,10.4,2796798,55169152,952334,54551994,0
0.88,2.59,6137,72714,6762,85610,0,0,0,0.151,22.3,0.0784,10.4,5215940,61584875,952524,63098118,0
0.913,2.59,5785,68248,6764,80778,0,0,0,0.15,22.3,0.0807,10.4,4154346,56455892,951870,57315000,0
0.935,2.6,7956,73583,6764,88319,0,0,0,0.149,22.3,0.0808,10.4,6282942,62706166,952942,65417009,0
0.85,2.68,2050,66743,6760,66544,0,3381,0,0.152,22.3,0.0818,10.4,1602632,54834669,951178,46686720,0
0.788,3.2,10203,72949,6766,98312,0,13796,0,0.153,22.3,0.087,10.4,7135737,61940216,953401,71923213,0
0.834,3.14,2979,67022,6760,76763,0,0,0,0.152,22.3,0.0885,10.4,2391391,55288775,951178,54184768,0
0.837,2.61,4029,68646,6764,79434,0,0,0,0.151,22.3,0.0818,10.4,3055624,57134000,952460,56665954,0
0.883,2.62,6281,69645,6766,82686,0,0,0,0.152,22.3,0.077,10.4,4877246,58408443,952013,59882558,0
0.919,2.65,6411,71632,6762,84785,0,173,0,0.153,22.3,0.0804,10.4,5259091,60226836,951867,61927988,0
0.885,2.64,4034,67482,6761,78275,0,0,0,0.154,22.3,0.0849,10.4,3057005,55953671,951095,55583915,0
